database/pic.0443.jpg,0.53814697, 161078, 18043, 0, 0, 4227, 7069, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2008, 40760, 3, 0, 0, 3038, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 7053, 28979, 1, 0, 0, 2715, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 16491, 36099
database/pic.0377.jpg,1.8176965, 17197, 4620, 8020, 0, 175, 3078, 106326, 26828, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 22, 4528, 5442, 8836, 0, 1, 2740, 8632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4755, 36224, 0, 0, 0, 90022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 0, 0, 0, 0, 22
database/pic.0441.jpg,2.3352268, 80240, 6281, 0, 0, 37, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 555, 125, 0, 0, 1902, 53566, 4359, 0, 0, 2002, 8411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1434, 911, 0, 0, 4162, 163507, 6, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 11
database/pic.0225.jpg,2.7129185, 52138, 0, 0, 0, 104, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 2233, 5, 0, 0, 2122, 27052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 59083, 0, 0, 0, 28357, 78908, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77547
database/pic.0200.jpg,2.5830395, 62230, 62242, 12629, 0, 254, 6027, 47, 0, 0, 16, 0, 0, 0, 0, 0, 0, 846, 355, 1, 0, 253, 12122, 623, 0, 0, 58, 440, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2309, 228, 0, 0, 136, 121484, 183, 0, 0, 951, 1976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1879, 61, 0, 0, 1027, 39303
database/pic.0039.jpg,3.9409723, 40027, 7643, 1, 0, 34, 2947, 4286, 0, 0, 0, 1432, 18727, 0, 0, 0, 0, 14, 3, 0, 0, 61, 1518, 230, 0, 0, 45, 2059, 241932, 0, 0, 0, 343, 0, 0, 0, 0, 0, 18, 12, 0, 0, 85, 1721, 586, 0, 0, 54, 2047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 0, 0, 45, 1793
database/pic.0842.jpg,5.2167883, 46277, 28698, 3360, 2924, 116, 7496, 17802, 604, 0, 0, 2372, 1084, 0, 0, 0, 0, 2881, 2792, 530, 26, 2325, 28938, 9202, 2778, 0, 91, 20811, 4031, 0, 0, 0, 0, 0, 4, 6, 0, 4, 3505, 3636, 173, 0, 732, 37552, 5003, 0, 0, 95, 3669, 0, 0, 0, 0, 0, 0, 74, 11, 0, 0, 4645, 2920, 0, 0, 3565, 76948
database/pic.0611.jpg,12.171638, 133311, 3392, 0, 0, 241, 3445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 941, 352, 0, 0, 799, 38482, 1549, 0, 0, 399, 6066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 368, 91, 0, 0, 674, 22834, 909, 0, 0, 133, 1377, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 50, 0, 0, 129, 111888
database/pic.0142.jpg,29.708462, 176580, 2160, 8, 0, 11619, 11571, 324, 0, 0, 36, 237, 40, 0, 0, 1, 254, 401, 301, 7, 0, 1553, 47044, 1782, 1, 0, 13429, 7257, 114, 0, 1, 39, 1388, 0, 0, 0, 0, 0, 183, 289, 2, 0, 1025, 21204, 784, 0, 0, 2928, 4831, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 86, 0, 0, 407, 19687
database/pic.0107.jpg,3.9296088, 79557, 563, 0, 0, 84, 729, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 371, 57, 0, 0, 165, 25999, 1038, 0, 0, 757, 7287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3691, 68, 0, 0, 5573, 198291, 36, 0, 0, 61, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2828, 22, 0, 0, 182, 255
database/pic.0188.jpg,17.698771, 78433, 1556, 176, 177, 10557, 6516, 77, 3, 0, 382, 30, 0, 0, 0, 0, 0, 3861, 603, 63, 111, 5777, 34416, 1612, 169, 0, 9178, 6538, 50, 0, 0, 158, 20, 44, 0, 0, 0, 388, 8274, 509, 15, 0, 9310, 24139, 671, 0, 0, 3719, 6059, 0, 0, 0, 0, 2, 219, 0, 0, 0, 2264, 28988, 139, 0, 0, 23255, 59222
database/pic.0953.jpg,4.5593867, 1187, 12, 0, 0, 9162, 19204, 6, 0, 9, 51528, 1569, 0, 0, 0, 103, 0, 126, 5, 0, 0, 436, 8983, 88, 0, 0, 118050, 65126, 3, 0, 5, 23977, 2, 0, 0, 0, 0, 0, 258, 18, 0, 0, 450, 8815, 40, 0, 0, 12636, 1881, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 183, 14, 0, 0, 160, 3642
database/pic.0401.jpg,14.357686, 54197, 1952, 0, 0, 101, 1018, 413, 1, 0, 0, 131, 17, 0, 0, 0, 0, 18495, 79, 0, 0, 1704, 21332, 857, 0, 0, 166, 1885, 680, 0, 0, 0, 0, 701, 0, 0, 0, 3157, 3938, 24, 0, 0, 1811, 53946, 484, 0, 0, 821, 6023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1358, 10, 0, 0, 5122, 147257
database/pic.0223.jpg,0.80049264, 132140, 3191, 0, 0, 459, 17197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38736, 19, 0, 0, 29679, 70698, 5653, 0, 0, 300, 9124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1447, 8, 0, 0, 845, 17185, 112, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 40, 0, 0, 58, 674
database/pic.0327.jpg,4.6895328, 46342, 29134, 6632, 1235, 1032, 13823, 12599, 6570, 0, 0, 375, 958, 0, 0, 0, 0, 3741, 18, 51, 0, 4696, 15609, 8503, 2154, 0, 115, 23814, 15665, 0, 0, 1, 665, 0, 0, 0, 0, 92, 502, 8, 0, 0, 655, 30099, 18488, 0, 0, 113, 59539, 0, 0, 0, 0, 1, 4, 0, 0, 0, 567, 266, 2, 0, 10, 881, 22721
database/pic.0232.jpg,6.376668, 74761, 3714, 0, 0, 255, 3437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11945, 194, 0, 0, 3376, 111036, 9224, 0, 0, 1218, 20520, 0, 0, 0, 0, 0, 1, 0, 0, 0, 7, 2712, 136, 0, 0, 2199, 65078, 86, 0, 0, 166, 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4129, 24, 0, 0, 3944, 9434
database/pic.0394.jpg,25.667397, 169768, 345, 0, 0, 5520, 2928, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 5400, 206, 0, 0, 4819, 41189, 525, 0, 0, 4343, 3927, 1, 0, 0, 16, 0, 0, 0, 0, 0, 41, 2335, 136, 0, 1, 2459, 24638, 410, 0, 0, 2313, 3212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 1613, 89, 0, 0, 2102, 49295
database/pic.0834.jpg,4.357348, 91320, 24114, 3859, 798, 154, 5679, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2106, 8890, 217, 414, 773, 104215, 5148, 230, 0, 1075, 3649, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3880, 153, 1, 0, 10281, 46343, 6903, 0, 0, 3, 728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 23, 0, 0, 187, 6214
database/pic.0622.jpg,3.0280836, 17630, 1357, 5, 0, 321, 1771, 22, 4, 0, 0, 148, 9, 0, 0, 0, 0, 3127, 216, 4, 0, 1475, 70192, 32954, 3, 0, 171, 43850, 247, 0, 0, 1, 105, 0, 0, 0, 0, 38, 4666, 376, 0, 0, 4011, 123637, 474, 0, 0, 12, 1265, 0, 0, 0, 0, 0, 3, 0, 0, 0, 217, 12760, 11, 0, 0, 2069, 4529
database/pic.1009.jpg,23.293396, 4605, 7909, 4351, 340, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14094, 147, 111, 194, 21846, 13729, 93, 33, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1407, 85729, 110, 24, 0, 67230, 19499, 38, 0, 0, 3, 2, 0, 0, 0, 0, 0, 9, 0, 0, 0, 3920, 52233, 34, 0, 0, 16511, 13473
database/pic.0636.jpg,16.128294, 176369, 2761, 0, 0, 2160, 3141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3491, 1286, 0, 0, 2957, 64245, 1051, 0, 0, 437, 987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2410, 706, 0, 0, 1175, 22510, 58, 0, 0, 77, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 990, 176, 0, 0, 586, 40052
database/pic.0708.jpg,17.284678, 87408, 11696, 4351, 0, 3018, 12116, 365, 2, 0, 13, 8, 0, 0, 0, 0, 0, 586, 256, 8, 0, 356, 98247, 2498, 10, 3, 1577, 5261, 45, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1363, 341, 1, 1, 778, 31446, 1961, 0, 0, 492, 3896, 0, 0, 0, 0, 0, 10, 29, 0, 0, 0, 3104, 153, 0, 2, 1959, 54311
database/pic.0617.jpg,5.9429307, 86997, 4550, 0, 0, 1712, 14487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 249, 0, 0, 1483, 169905, 1644, 0, 0, 284, 3863, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5117, 22, 0, 0, 5996, 12017, 13, 0, 0, 104, 277, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2338, 2, 0, 0, 3155, 12711
database/pic.0779.jpg,12.325077, 104451, 14503, 8, 0, 194, 2684, 226, 0, 0, 83, 0, 0, 0, 0, 0, 0, 38008, 721, 22, 1, 21910, 52334, 2476, 1, 0, 415, 2778, 1, 0, 0, 0, 0, 4, 0, 0, 0, 42, 7503, 375, 3, 1, 2923, 31743, 2048, 0, 0, 970, 4043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1365, 272, 0, 0, 1627, 33944
database/pic.1007.jpg,27.963099, 144205, 688, 1, 0, 24883, 23030, 36, 0, 0, 629, 5, 0, 0, 0, 0, 0, 69, 32, 0, 0, 197, 45104, 974, 1, 0, 11979, 9973, 28, 0, 0, 85, 1, 0, 0, 0, 0, 0, 101, 49, 0, 0, 147, 29435, 1356, 0, 0, 2124, 2806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 613, 137, 0, 0, 536, 28456
database/pic.0472.jpg,3.3014364, 51024, 10008, 17376, 43740, 1643, 10977, 3610, 10385, 0, 33, 860, 1933, 0, 0, 0, 173, 1023, 380, 279, 99, 2723, 100316, 6238, 5081, 0, 628, 3032, 1512, 0, 0, 0, 78, 55, 0, 0, 0, 9128, 4691, 336, 488, 601, 4543, 11744, 3888, 0, 0, 1202, 1503, 0, 0, 0, 0, 2067, 2, 0, 0, 2861, 1349, 672, 1040, 22, 338, 1427, 6572
database/pic.0091.jpg,9.7329769, 81167, 1151, 0, 0, 46402, 6522, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 3556, 188, 0, 0, 13428, 41999, 2020, 0, 0, 3172, 6190, 3, 0, 0, 307, 2, 0, 0, 0, 0, 19, 5521, 136, 0, 0, 8168, 15917, 1253, 0, 0, 959, 4626, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 9376, 250, 0, 0, 9841, 65205
database/pic.0885.jpg,41.27388, 131607, 1167, 0, 0, 11276, 5931, 0, 0, 0, 198, 13, 0, 0, 0, 0, 0, 385, 548, 3, 0, 3288, 42118, 1878, 0, 0, 11168, 7818, 0, 0, 1, 260, 6, 0, 0, 0, 0, 0, 165, 926, 46, 0, 1363, 32705, 2490, 0, 0, 9362, 7197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 1232, 0, 0, 721, 53689
database/pic.0273.jpg,6.1998487, 176658, 657, 0, 0, 1568, 14936, 142, 0, 0, 94, 192, 0, 0, 0, 0, 0, 927, 37, 0, 0, 442, 12462, 478, 0, 0, 347, 2384, 4, 0, 0, 0, 1, 3, 1, 0, 0, 18, 1135, 14, 0, 0, 543, 3133, 48, 0, 0, 18, 67, 0, 0, 0, 0, 0, 7, 0, 0, 0, 21099, 39064, 6, 0, 0, 15507, 35688
database/pic.0717.jpg,4.4470859, 124598, 2627, 0, 0, 2408, 10577, 10, 0, 0, 440, 39, 0, 0, 0, 0, 0, 515, 49, 0, 0, 593, 20816, 1105, 0, 0, 1037, 2986, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 294, 45, 0, 0, 331, 56331, 1611, 0, 0, 197, 3227, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2573, 389, 0, 0, 2734, 92145
database/pic.0245.jpg,9.2205067, 153958, 30683, 407, 53, 14, 16927, 6824, 707, 0, 3, 1287, 14848, 0, 0, 0, 0, 705, 1653, 20, 700, 1166, 26616, 2765, 382, 0, 28, 3355, 11413, 0, 0, 43, 670, 0, 0, 0, 0, 2, 2339, 375, 0, 0, 652, 8826, 3390, 0, 0, 99, 12387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 354, 97, 0, 0, 282, 23644
database/pic.1058.jpg,13.874781, 215464, 1680, 0, 0, 4268, 8610, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 195, 28, 0, 0, 1627, 66342, 150, 0, 0, 2995, 2172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 593, 5094, 0, 0, 0, 21, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 547, 17781
database/pic.0566.jpg,13.847121, 15986, 272, 0, 0, 1188, 1706, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6645, 928, 0, 0, 36027, 81833, 1686, 0, 0, 8474, 15484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16598, 16256, 1253, 0, 0, 1863, 99977, 567, 0, 0, 1127, 2819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2175, 344, 0, 0, 402, 14067
database/pic.0177.jpg,7.2454596, 45703, 39937, 945, 0, 99, 1123, 129, 0, 0, 0, 37, 41, 0, 0, 0, 318, 94, 3597, 39198, 7, 58, 30128, 9064, 1785, 0, 117, 350, 24, 0, 0, 0, 4359, 0, 0, 0, 0, 0, 1511, 5094, 2314, 0, 1206, 131697, 828, 0, 0, 91, 1098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 650, 258, 0, 0, 1075, 4745
database/pic.0860.jpg,6.5462399, 40740, 5725, 15, 0, 561, 2055, 155, 0, 0, 0, 6, 1, 0, 0, 0, 0, 11895, 88329, 49, 0, 176, 11178, 3527, 0, 0, 58, 1409, 25, 0, 0, 0, 0, 0, 16409, 7436, 0, 0, 6317, 35982, 0, 0, 5, 5608, 664, 0, 0, 13, 346, 0, 0, 11, 0, 0, 0, 23004, 932, 0, 0, 19169, 27778, 0, 0, 84, 18018
database/pic.0320.jpg,9.963521, 76190, 52285, 62, 0, 592, 30507, 6443, 0, 8, 75, 664, 24, 0, 0, 6, 4, 3327, 194, 0, 0, 4041, 38379, 7823, 0, 162, 1739, 7727, 2489, 0, 0, 33, 274, 407, 0, 0, 0, 6477, 2408, 82, 0, 5311, 4082, 17327, 2802, 0, 2, 1040, 7523, 0, 0, 0, 0, 177, 0, 0, 0, 3256, 1922, 4750, 24, 93, 624, 2623, 33702
database/pic.0669.jpg,7.5954061, 84548, 12351, 5922, 0, 48, 4672, 20217, 0, 0, 0, 885, 369, 0, 0, 0, 1, 2177, 386, 532, 0, 1870, 20880, 8045, 0, 0, 136, 10954, 17755, 0, 0, 0, 32, 342, 3, 0, 0, 751, 1889, 160, 0, 8, 783, 9021, 15635, 0, 0, 159, 5693, 59, 0, 0, 0, 1324, 47, 0, 0, 2, 150, 1873, 51, 0, 3, 2117, 95830
database/pic.0685.jpg,12.544005, 47250, 1007, 0, 0, 10627, 13216, 2, 0, 0, 6365, 167, 0, 0, 0, 14, 0, 600, 125, 0, 0, 3729, 89466, 320, 0, 0, 25754, 14571, 0, 0, 1, 12673, 50, 116, 0, 0, 0, 143, 332, 38, 0, 0, 6035, 29550, 45, 0, 0, 12893, 26019, 0, 0, 0, 0, 142, 222, 0, 0, 0, 260, 148, 10, 0, 0, 722, 25068
database/pic.0011.jpg,10.757959, 35426, 7514, 71, 5, 984, 11091, 7712, 293, 0, 1, 9, 0, 0, 0, 0, 0, 4773, 941, 5, 0, 5197, 85644, 17257, 92, 0, 988, 11440, 410, 0, 0, 0, 7, 4, 0, 0, 0, 73, 5168, 665, 0, 1, 6033, 63144, 7808, 0, 0, 275, 4944, 0, 0, 0, 0, 2, 0, 0, 0, 1, 61, 1734, 110, 0, 0, 1564, 46233
database/pic.0034.jpg,2.3175125, 17841, 362, 0, 0, 4, 1225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 911, 4, 0, 0, 612, 91086, 39279, 0, 0, 190, 13603, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 9, 0, 0, 70, 118776, 5, 0, 0, 35, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10689, 12, 0, 0, 11354, 21543
database/pic.0985.jpg,5.7179694, 99443, 423, 667, 335, 1080, 1558, 211, 0, 0, 7, 176, 0, 0, 0, 0, 0, 49089, 783, 204, 668, 22031, 16252, 878, 225, 0, 586, 2191, 36, 0, 0, 22, 11, 7, 0, 0, 1, 11944, 17811, 193, 1256, 0, 11472, 7725, 242, 0, 0, 25, 108, 0, 0, 0, 0, 0, 25, 0, 1, 0, 2323, 63539, 79, 0, 0, 11191, 2862
database/pic.0354.jpg,8.2731037, 19370, 10025, 1669, 8, 72, 17175, 10702, 1775, 0, 0, 7, 1563, 0, 0, 0, 0, 2030, 473, 1, 0, 2939, 29074, 76367, 154, 12, 211, 22021, 1495, 0, 1, 1, 21, 0, 0, 0, 0, 124, 3469, 5530, 0, 7, 6530, 58283, 3032, 0, 12, 222, 1889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 4521, 65, 0, 22, 11267, 35377
database/pic.0873.jpg,13.395231, 46958, 17624, 4065, 132, 3853, 5023, 5233, 292, 0, 0, 2, 4, 0, 0, 0, 0, 527, 257, 140, 5, 2517, 33385, 51923, 12835, 2, 24617, 12081, 14246, 0, 0, 0, 20, 0, 0, 0, 0, 209, 2138, 419, 153, 1, 3731, 22708, 36029, 0, 0, 660, 16976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 19, 0, 0, 365, 8388
database/pic.0115.jpg,41.980942, 46311, 2274, 0, 0, 84, 880, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21182, 611, 0, 0, 34020, 50252, 4567, 0, 0, 209, 2170, 1, 0, 0, 0, 0, 0, 0, 0, 0, 4121, 872, 871, 0, 0, 622, 63288, 4084, 0, 0, 346, 2797, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 394, 554, 0, 0, 505, 86663
database/pic.0474.jpg,2.881808, 165041, 9897, 478, 0, 5777, 11546, 1652, 0, 0, 40, 2984, 1551, 0, 0, 1, 96, 3673, 40, 2, 0, 3456, 37212, 2313, 0, 0, 676, 2784, 874, 0, 0, 10, 2063, 0, 0, 0, 0, 0, 1946, 11, 0, 0, 1687, 66809, 444, 0, 0, 9, 253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1293, 2, 0, 0, 676, 2384
database/pic.0133.jpg,10.008013, 97169, 3315, 971, 0, 1188, 1878, 2, 0, 4, 2970, 15, 0, 0, 1, 2, 0, 22680, 63, 1, 0, 9473, 19476, 311, 0, 0, 9524, 6460, 0, 0, 2, 1526, 68, 8094, 24, 0, 0, 10469, 14065, 202, 0, 0, 4888, 22523, 1085, 0, 0, 4840, 3878, 176, 3, 0, 0, 1693, 17577, 267, 0, 0, 434, 11820, 76, 0, 0, 1788, 46679
database/pic.0169.jpg,3.6595056, 117948, 36410, 3, 0, 1, 19197, 3940, 2, 0, 0, 45, 16, 0, 0, 0, 0, 2287, 243, 0, 0, 690, 20985, 19781, 19, 0, 15, 12884, 1533, 0, 0, 0, 17, 1, 0, 0, 0, 1149, 2842, 130, 0, 0, 1427, 34358, 3211, 0, 0, 142, 6159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 333, 6526, 11, 0, 0, 10526, 24849
database/pic.0112.jpg,16.449121, 112832, 739, 0, 0, 6258, 26665, 306, 0, 0, 1347, 1, 0, 0, 0, 0, 0, 1719, 123, 0, 0, 1643, 39978, 2072, 7, 0, 7465, 7366, 22, 0, 0, 0, 0, 0, 0, 0, 0, 61, 5313, 210, 0, 0, 4952, 45577, 1673, 0, 0, 268, 2545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 6417, 207, 0, 0, 8134, 43718
database/pic.0830.jpg,5.4578791, 38287, 2313, 0, 0, 2081, 8878, 10, 0, 0, 11, 3, 0, 0, 0, 0, 0, 69, 30, 0, 0, 138, 33983, 4341, 0, 0, 1346, 8619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 502, 103, 0, 0, 507, 206155, 162, 0, 0, 189, 388, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6025, 5, 0, 0, 6705, 6830
database/pic.0650.jpg,2.7950053, 24136, 56451, 0, 0, 0, 40971, 233, 0, 0, 0, 41, 0, 0, 0, 0, 0, 340, 32, 0, 0, 1, 47033, 19850, 0, 0, 6, 10213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 15, 0, 0, 9, 42160, 655, 0, 0, 491, 2332, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 32, 82642
database/pic.0647.jpg,6.8375592, 149817, 1294, 0, 0, 2518, 4642, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8501, 239, 0, 0, 23995, 62137, 15, 0, 0, 676, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1186, 51, 0, 0, 3780, 15998, 295, 0, 0, 50, 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1172, 97, 0, 0, 695, 50345
database/pic.0337.jpg,7.8158388, 75604, 41106, 362, 0, 186, 7461, 1787, 2015, 0, 0, 3, 212, 0, 0, 0, 0, 920, 4203, 2, 0, 959, 96852, 9752, 437, 0, 112, 2615, 1711, 0, 0, 0, 35, 0, 0, 0, 0, 26, 681, 2319, 0, 2, 1259, 12949, 3189, 0, 2, 164, 1904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 1702, 1461, 0, 0, 1940, 53658
